input_file,output_file,original_sr,intermediate_sr,bit_depth,final_sr,original_samples,final_samples,processing,processing_date,status
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p255_246.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p255_246.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p255_268.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p255_268.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p255_319.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p255_319.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p255_322.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p255_322.wav,48000,24000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_011.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_011.wav,48000,24000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_046.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_046.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_104.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_104.wav,48000,32000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_171.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_171.wav,48000,8000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_178.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_178.wav,48000,16000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_196.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_196.wav,48000,8000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_279.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_279.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_287.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_287.wav,48000,16000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_347.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_347.wav,48000,24000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:32,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p264_421.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p264_421.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p272_014.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p272_014.wav,48000,32000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p272_018.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p272_018.wav,48000,32000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p272_120.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p272_120.wav,48000,8000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p272_152.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p272_152.wav,48000,32000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p272_160.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p272_160.wav,48000,16000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p272_192.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p272_192.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p272_274.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p272_274.wav,48000,32000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_020.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_020.wav,48000,16000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_095.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_095.wav,48000,8000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_106.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_106.wav,48000,24000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_143.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_143.wav,48000,8000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_166.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_166.wav,48000,8000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_214.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_214.wav,48000,24000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_294.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_294.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_295.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_295.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_336.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_336.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p275_405.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p275_405.wav,48000,32000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_032.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_032.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_069.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_069.wav,48000,24000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_079.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_079.wav,48000,24000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_157.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_157.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_160.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_160.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_202.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_202.wav,48000,24000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_234.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_234.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_269.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_269.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_291.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_291.wav,48000,8000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p284_367.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p284_367.wav,48000,8000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p285_114.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p285_114.wav,48000,8000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:33,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p285_118.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p285_118.wav,48000,8000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p285_122.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p285_122.wav,48000,8000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p285_135.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p285_135.wav,48000,24000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p285_187.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p285_187.wav,48000,24000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p285_214.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p285_214.wav,48000,24000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p285_260.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p285_260.wav,48000,16000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p295_005.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p295_005.wav,48000,16000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p295_007.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p295_007.wav,48000,8000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p295_017.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p295_017.wav,48000,24000,14,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p295_035.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p295_035.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p295_077.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p295_077.wav,48000,32000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p295_175.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p295_175.wav,48000,24000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p295_199.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p295_199.wav,48000,24000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_051.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_051.wav,48000,16000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_061.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_061.wav,48000,8000,10,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_063.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_063.wav,48000,16000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_066.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_066.wav,48000,24000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_081.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_081.wav,48000,24000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_128.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_128.wav,48000,32000,12,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_253.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_253.wav,48000,32000,15,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p299_270.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p299_270.wav,48000,32000,11,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p301_077.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p301_077.wav,48000,24000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
/data/meeami/Umasubhashini/VCTK_SELECTED_CORPUS/260_all_distortions_vctk/Resampling_VCTK_NISQA_WISE_FILTERED_FINALISED_targets_for_all_distortions/bitcrush/p301_122.wav,/data/meeami/Umasubhashini/BITCRUSH_NEW_WITH_ALL_SAMPLING_RATES/VCTK/VCTK_INS/p301_122.wav,48000,8000,13,48000,480000,480000,resample_bitcrush_upsample,2026-09-15 07:12:34,success
